Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
33,33,6,6,28,28,2,Train/2/00002_00058_00016.png
34,33,6,5,29,28,2,Train/2/00002_00058_00017.png
35,34,6,5,30,28,2,Train/2/00002_00058_00018.png
37,36,6,5,32,31,2,Train/2/00002_00058_00019.png
39,37,6,5,33,32,2,Train/2/00002_00058_00020.png
40,40,6,6,35,35,2,Train/2/00002_00058_00021.png
42,41,6,6,36,36,2,Train/2/00002_00058_00022.png
43,42,6,5,38,37,2,Train/2/00002_00058_00023.png
47,45,6,5,42,40,2,Train/2/00002_00058_00024.png
49,48,5,5,43,42,2,Train/2/00002_00058_00025.png
53,53,6,5,48,47,2,Train/2/00002_00058_00026.png
56,57,5,5,51,51,2,Train/2/00002_00058_00027.png
37,38,5,5,32,33,2,Train/2/00002_00059_00000.png
39,40,6,6,34,35,2,Train/2/00002_00059_00001.png
39,40,5,6,34,35,2,Train/2/00002_00059_00002.png
40,41,5,5,35,36,2,Train/2/00002_00059_00003.png
41,43,5,5,36,37,2,Train/2/00002_00059_00004.png
43,44,6,6,38,39,2,Train/2/00002_00059_00005.png
44,44,6,6,39,39,2,Train/2/00002_00059_00006.png
45,45,6,6,40,40,2,Train/2/00002_00059_00007.png
46,46,6,6,41,41,2,Train/2/00002_00059_00008.png
47,47,6,5,42,41,2,Train/2/00002_00059_00009.png
49,48,6,5,43,42,2,Train/2/00002_00059_00010.png
49,49,5,5,44,44,2,Train/2/00002_00059_00011.png
53,53,6,6,48,48,2,Train/2/00002_00059_00012.png
55,54,6,5,49,48,2,Train/2/00002_00059_00013.png
55,55,5,5,50,50,2,Train/2/00002_00059_00014.png
56,56,5,5,51,51,2,Train/2/00002_00059_00015.png
58,58,5,5,53,53,2,Train/2/00002_00059_00016.png
48,49,4,5,43,44,2,Train/2/00002_00060_00000.png
49,50,5,6,44,45,2,Train/2/00002_00060_00001.png
50,51,6,6,45,46,2,Train/2/00002_00060_00002.png
51,51,6,5,46,46,2,Train/2/00002_00060_00003.png
51,52,5,5,46,47,2,Train/2/00002_00060_00004.png
54,54,6,6,49,49,2,Train/2/00002_00060_00005.png
55,54,6,5,50,49,2,Train/2/00002_00060_00006.png
56,55,6,5,51,50,2,Train/2/00002_00060_00007.png
56,57,6,6,51,52,2,Train/2/00002_00060_00008.png
58,60,5,6,53,55,2,Train/2/00002_00060_00009.png
58,60,5,6,53,55,2,Train/2/00002_00060_00010.png
38,39,5,6,33,34,2,Train/2/00002_00061_00000.png
39,39,5,6,33,34,2,Train/2/00002_00061_00001.png
40,40,6,5,35,34,2,Train/2/00002_00061_00002.png
42,41,6,5,37,36,2,Train/2/00002_00061_00003.png
42,43,5,6,36,37,2,Train/2/00002_00061_00004.png
44,42,6,5,38,37,2,Train/2/00002_00061_00005.png
45,45,6,6,39,39,2,Train/2/00002_00061_00006.png
45,45,6,5,40,40,2,Train/2/00002_00061_00007.png
45,47,6,6,40,41,2,Train/2/00002_00061_00008.png
47,47,6,5,42,41,2,Train/2/00002_00061_00009.png
49,47,6,5,44,42,2,Train/2/00002_00061_00010.png
50,49,6,5,44,43,2,Train/2/00002_00061_00011.png
50,51,5,6,44,45,2,Train/2/00002_00061_00012.png
50,51,5,6,45,46,2,Train/2/00002_00061_00013.png
51,52,5,5,46,47,2,Train/2/00002_00061_00014.png
54,53,5,5,49,48,2,Train/2/00002_00061_00015.png
56,56,6,6,51,51,2,Train/2/00002_00061_00016.png
57,58,6,6,52,53,2,Train/2/00002_00061_00017.png
59,59,5,5,54,54,2,Train/2/00002_00061_00018.png
33,33,5,6,28,28,2,Train/2/00002_00062_00000.png
34,34,5,6,28,29,2,Train/2/00002_00062_00001.png
34,34,5,5,29,29,2,Train/2/00002_00062_00002.png
34,36,5,6,29,30,2,Train/2/00002_00062_00003.png
35,36,5,5,30,30,2,Train/2/00002_00062_00004.png
36,36,5,5,31,31,2,Train/2/00002_00062_00005.png
36,36,5,5,31,31,2,Train/2/00002_00062_00006.png
38,38,6,5,33,33,2,Train/2/00002_00062_00007.png
38,40,5,6,32,34,2,Train/2/00002_00062_00008.png
38,39,5,5,33,34,2,Train/2/00002_00062_00009.png
40,40,6,5,35,35,2,Train/2/00002_00062_00010.png
42,42,6,5,37,36,2,Train/2/00002_00062_00011.png
43,45,5,6,38,40,2,Train/2/00002_00062_00012.png
44,45,5,5,39,40,2,Train/2/00002_00062_00013.png
45,47,5,6,40,42,2,Train/2/00002_00062_00014.png
47,47,6,5,42,42,2,Train/2/00002_00062_00015.png
48,49,6,6,43,44,2,Train/2/00002_00062_00016.png
49,50,5,6,44,45,2,Train/2/00002_00062_00017.png
50,51,5,6,45,46,2,Train/2/00002_00062_00018.png
53,55,5,5,48,50,2,Train/2/00002_00062_00019.png
56,57,5,5,51,52,2,Train/2/00002_00062_00020.png
57,58,6,6,52,53,2,Train/2/00002_00062_00021.png
29,30,6,6,24,25,2,Train/2/00002_00063_00000.png
28,29,5,5,23,24,2,Train/2/00002_00063_00001.png
28,30,5,6,23,25,2,Train/2/00002_00063_00002.png
29,30,6,6,24,25,2,Train/2/00002_00063_00003.png
29,30,5,5,24,25,2,Train/2/00002_00063_00004.png
31,31,6,6,26,26,2,Train/2/00002_00063_00005.png
31,31,6,5,26,26,2,Train/2/00002_00063_00006.png
31,31,5,5,26,26,2,Train/2/00002_00063_00007.png
32,32,6,6,27,27,2,Train/2/00002_00063_00008.png
32,31,6,5,27,26,2,Train/2/00002_00063_00009.png
31,31,5,5,26,26,2,Train/2/00002_00063_00010.png
32,32,5,5,27,27,2,Train/2/00002_00063_00011.png
33,32,6,5,28,27,2,Train/2/00002_00063_00012.png
33,33,5,5,28,28,2,Train/2/00002_00063_00013.png
33,33,5,5,28,28,2,Train/2/00002_00063_00014.png
34,35,5,6,29,30,2,Train/2/00002_00063_00015.png
35,34,6,5,30,29,2,Train/2/00002_00063_00016.png
35,35,5,5,30,30,2,Train/2/00002_00063_00017.png
35,35,5,5,30,30,2,Train/2/00002_00063_00018.png
37,37,6,6,32,32,2,Train/2/00002_00063_00019.png
36,36,5,5,31,31,2,Train/2/00002_00063_00020.png
38,37,6,5,33,32,2,Train/2/00002_00063_00021.png
38,37,6,5,33,32,2,Train/2/00002_00063_00022.png
37,38,5,6,32,33,2,Train/2/00002_00063_00023.png
38,39,5,6,33,34,2,Train/2/00002_00063_00024.png
40,40,6,6,35,35,2,Train/2/00002_00063_00025.png
40,41,5,6,35,36,2,Train/2/00002_00063_00026.png
41,41,5,5,36,36,2,Train/2/00002_00063_00027.png
42,42,5,5,37,37,2,Train/2/00002_00063_00028.png
44,44,6,6,39,39,2,Train/2/00002_00063_00029.png
26,26,5,5,21,21,2,Train/2/00002_00064_00000.png
27,27,6,6,22,22,2,Train/2/00002_00064_00001.png
27,27,5,5,22,22,2,Train/2/00002_00064_00002.png
28,28,5,5,23,23,2,Train/2/00002_00064_00003.png
30,28,6,5,24,23,2,Train/2/00002_00064_00004.png
29,29,5,5,24,24,2,Train/2/00002_00064_00005.png
30,30,5,5,24,24,2,Train/2/00002_00064_00006.png
30,30,5,5,25,25,2,Train/2/00002_00064_00007.png
30,30,5,5,25,25,2,Train/2/00002_00064_00008.png
31,31,5,5,26,26,2,Train/2/00002_00064_00009.png
32,31,5,5,26,26,2,Train/2/00002_00064_00010.png
32,33,5,6,27,28,2,Train/2/00002_00064_00011.png
32,33,5,5,27,27,2,Train/2/00002_00064_00012.png
33,34,5,6,28,29,2,Train/2/00002_00064_00013.png
36,35,6,6,30,29,2,Train/2/00002_00064_00014.png
37,36,6,6,32,31,2,Train/2/00002_00064_00015.png
38,36,6,5,33,31,2,Train/2/00002_00064_00016.png
38,39,5,6,33,33,2,Train/2/00002_00064_00017.png
40,40,5,6,34,34,2,Train/2/00002_00064_00018.png
41,41,5,6,36,36,2,Train/2/00002_00064_00019.png
42,43,5,6,37,38,2,Train/2/00002_00064_00020.png
46,46,6,6,41,41,2,Train/2/00002_00064_00021.png
47,46,6,5,42,41,2,Train/2/00002_00064_00022.png
48,48,5,5,43,43,2,Train/2/00002_00064_00023.png
52,52,5,6,47,47,2,Train/2/00002_00064_00024.png
56,55,5,5,51,50,2,Train/2/00002_00064_00025.png
60,59,6,6,55,54,2,Train/2/00002_00064_00026.png
39,41,5,6,34,36,2,Train/2/00002_00065_00000.png
41,42,6,6,36,37,2,Train/2/00002_00065_00001.png
42,43,6,6,37,38,2,Train/2/00002_00065_00002.png
42,43,5,5,37,38,2,Train/2/00002_00065_00003.png
44,43,6,5,38,38,2,Train/2/00002_00065_00004.png
45,46,6,6,40,41,2,Train/2/00002_00065_00005.png
46,48,6,6,41,42,2,Train/2/00002_00065_00006.png
48,50,6,6,43,44,2,Train/2/00002_00065_00007.png
49,50,5,5,43,44,2,Train/2/00002_00065_00008.png
51,53,5,6,45,47,2,Train/2/00002_00065_00009.png
53,54,6,6,48,49,2,Train/2/00002_00065_00010.png
55,56,6,6,50,51,2,Train/2/00002_00065_00011.png
56,57,6,6,51,52,2,Train/2/00002_00065_00012.png
57,58,5,5,52,53,2,Train/2/00002_00065_00013.png
34,37,6,5,29,32,2,Train/2/00002_00066_00000.png
35,39,6,6,30,34,2,Train/2/00002_00066_00001.png
35,39,6,6,30,34,2,Train/2/00002_00066_00002.png
36,38,6,5,30,33,2,Train/2/00002_00066_00003.png
35,39,5,5,29,33,2,Train/2/00002_00066_00004.png
36,40,6,6,31,35,2,Train/2/00002_00066_00005.png
36,39,6,5,31,34,2,Train/2/00002_00066_00006.png
37,39,6,5,31,34,2,Train/2/00002_00066_00007.png
36,41,5,6,31,36,2,Train/2/00002_00066_00008.png
38,40,6,5,32,35,2,Train/2/00002_00066_00009.png
37,41,5,6,31,36,2,Train/2/00002_00066_00010.png
38,41,6,6,33,36,2,Train/2/00002_00066_00011.png
38,40,5,5,32,35,2,Train/2/00002_00066_00012.png
38,42,5,6,33,37,2,Train/2/00002_00066_00013.png
38,42,5,6,33,37,2,Train/2/00002_00066_00014.png
39,42,5,6,33,37,2,Train/2/00002_00066_00015.png
40,43,6,6,35,38,2,Train/2/00002_00066_00016.png
39,42,6,5,34,36,2,Train/2/00002_00066_00017.png
38,43,5,6,33,38,2,Train/2/00002_00066_00018.png
40,44,5,5,35,38,2,Train/2/00002_00066_00019.png
41,45,5,6,36,40,2,Train/2/00002_00066_00020.png
42,45,6,6,37,40,2,Train/2/00002_00066_00021.png
42,45,6,6,37,40,2,Train/2/00002_00066_00022.png
42,45,6,6,37,40,2,Train/2/00002_00066_00023.png
43,46,6,6,38,40,2,Train/2/00002_00066_00024.png
43,47,5,6,38,41,2,Train/2/00002_00066_00025.png
45,46,6,5,40,41,2,Train/2/00002_00066_00026.png
45,47,5,6,39,42,2,Train/2/00002_00066_00027.png
45,49,5,6,40,43,2,Train/2/00002_00066_00028.png
47,49,5,5,42,44,2,Train/2/00002_00066_00029.png
33,33,5,5,28,28,2,Train/2/00002_00067_00000.png
34,35,5,6,28,29,2,Train/2/00002_00067_00001.png
34,35,5,6,29,30,2,Train/2/00002_00067_00002.png
36,35,6,6,30,30,2,Train/2/00002_00067_00003.png
36,36,6,6,30,30,2,Train/2/00002_00067_00004.png
35,37,5,6,30,31,2,Train/2/00002_00067_00005.png
36,37,5,6,30,31,2,Train/2/00002_00067_00006.png
36,36,5,5,31,31,2,Train/2/00002_00067_00007.png
38,38,6,6,33,33,2,Train/2/00002_00067_00008.png
38,38,6,5,33,32,2,Train/2/00002_00067_00009.png
39,38,6,5,33,32,2,Train/2/00002_00067_00010.png
40,40,6,6,34,34,2,Train/2/00002_00067_00011.png
39,40,5,6,34,35,2,Train/2/00002_00067_00012.png
40,41,5,6,34,35,2,Train/2/00002_00067_00013.png
41,41,5,6,36,36,2,Train/2/00002_00067_00014.png
43,42,6,5,38,36,2,Train/2/00002_00067_00015.png
43,42,5,5,38,37,2,Train/2/00002_00067_00016.png
47,45,6,6,41,40,2,Train/2/00002_00067_00017.png
47,46,5,5,41,40,2,Train/2/00002_00067_00018.png
49,48,6,6,44,43,2,Train/2/00002_00067_00019.png
51,49,6,5,46,44,2,Train/2/00002_00067_00020.png
52,50,5,5,47,45,2,Train/2/00002_00067_00021.png
55,53,5,5,50,48,2,Train/2/00002_00067_00022.png
60,59,5,6,54,53,2,Train/2/00002_00067_00023.png
29,30,5,6,24,25,2,Train/2/00002_00068_00000.png
30,30,6,6,25,25,2,Train/2/00002_00068_00001.png
29,30,5,6,24,25,2,Train/2/00002_00068_00002.png
31,30,6,5,26,25,2,Train/2/00002_00068_00003.png
31,30,6,5,26,25,2,Train/2/00002_00068_00004.png
30,30,5,5,25,25,2,Train/2/00002_00068_00005.png
31,30,6,5,26,25,2,Train/2/00002_00068_00006.png
30,31,5,6,25,26,2,Train/2/00002_00068_00007.png
32,32,6,5,27,27,2,Train/2/00002_00068_00008.png
33,34,6,6,28,29,2,Train/2/00002_00068_00009.png
34,34,6,6,29,29,2,Train/2/00002_00068_00010.png
33,33,5,5,28,28,2,Train/2/00002_00068_00011.png
35,36,5,6,30,31,2,Train/2/00002_00068_00012.png
37,37,6,6,32,31,2,Train/2/00002_00068_00013.png
38,38,6,6,33,33,2,Train/2/00002_00068_00014.png
37,37,5,5,32,32,2,Train/2/00002_00068_00015.png
41,41,6,6,36,36,2,Train/2/00002_00068_00016.png
41,42,5,6,36,37,2,Train/2/00002_00068_00017.png
43,43,5,5,38,38,2,Train/2/00002_00068_00018.png
45,46,5,6,40,41,2,Train/2/00002_00068_00019.png
47,47,5,5,42,42,2,Train/2/00002_00068_00020.png
51,49,6,5,46,44,2,Train/2/00002_00068_00021.png
53,53,5,5,48,48,2,Train/2/00002_00068_00022.png
59,59,6,6,54,54,2,Train/2/00002_00068_00023.png
28,28,6,5,23,23,2,Train/2/00002_00069_00000.png
26,27,5,5,21,22,2,Train/2/00002_00069_00001.png
26,28,5,6,21,23,2,Train/2/00002_00069_00002.png
27,28,6,6,22,23,2,Train/2/00002_00069_00003.png
29,30,6,6,24,25,2,Train/2/00002_00069_00004.png
29,30,5,5,24,25,2,Train/2/00002_00069_00005.png
29,30,5,5,24,25,2,Train/2/00002_00069_00006.png
29,30,5,5,24,25,2,Train/2/00002_00069_00007.png
29,31,5,6,24,26,2,Train/2/00002_00069_00008.png
31,32,6,6,26,27,2,Train/2/00002_00069_00009.png
29,31,5,6,24,26,2,Train/2/00002_00069_00010.png
30,31,6,6,25,26,2,Train/2/00002_00069_00011.png
29,30,6,6,24,25,2,Train/2/00002_00069_00012.png
29,31,5,6,24,26,2,Train/2/00002_00069_00013.png
28,29,5,5,23,24,2,Train/2/00002_00069_00014.png
28,29,5,5,23,24,2,Train/2/00002_00069_00015.png
30,30,6,5,25,25,2,Train/2/00002_00069_00016.png
31,31,6,5,26,26,2,Train/2/00002_00069_00017.png
29,29,6,5,24,24,2,Train/2/00002_00069_00018.png
31,31,6,5,26,26,2,Train/2/00002_00069_00019.png
32,32,6,5,27,27,2,Train/2/00002_00069_00020.png
31,31,6,5,26,26,2,Train/2/00002_00069_00021.png
32,33,6,6,27,28,2,Train/2/00002_00069_00022.png
31,33,5,6,26,28,2,Train/2/00002_00069_00023.png
31,32,5,5,26,27,2,Train/2/00002_00069_00024.png
33,34,6,6,28,29,2,Train/2/00002_00069_00025.png
33,34,6,6,28,29,2,Train/2/00002_00069_00026.png
33,34,6,6,28,29,2,Train/2/00002_00069_00027.png
35,34,6,5,30,29,2,Train/2/00002_00069_00028.png
35,35,5,5,30,30,2,Train/2/00002_00069_00029.png
29,30,5,6,24,25,2,Train/2/00002_00070_00000.png
30,30,6,6,25,25,2,Train/2/00002_00070_00001.png
30,29,6,5,25,24,2,Train/2/00002_00070_00002.png
30,31,5,6,25,26,2,Train/2/00002_00070_00003.png
30,30,5,5,25,25,2,Train/2/00002_00070_00004.png
30,30,5,5,25,25,2,Train/2/00002_00070_00005.png
30,30,5,5,25,25,2,Train/2/00002_00070_00006.png
31,31,5,5,26,26,2,Train/2/00002_00070_00007.png
32,32,5,5,27,27,2,Train/2/00002_00070_00008.png
33,33,6,6,28,28,2,Train/2/00002_00070_00009.png
35,36,6,6,30,31,2,Train/2/00002_00070_00010.png
35,35,6,5,30,30,2,Train/2/00002_00070_00011.png
34,35,6,5,29,30,2,Train/2/00002_00070_00012.png
35,35,6,5,30,30,2,Train/2/00002_00070_00013.png
36,37,5,6,31,32,2,Train/2/00002_00070_00014.png
38,38,6,6,33,33,2,Train/2/00002_00070_00015.png
38,37,5,5,33,32,2,Train/2/00002_00070_00016.png
40,39,5,5,35,34,2,Train/2/00002_00070_00017.png
42,40,6,5,37,35,2,Train/2/00002_00070_00018.png
42,41,6,6,37,36,2,Train/2/00002_00070_00019.png
43,42,6,6,38,37,2,Train/2/00002_00070_00020.png
45,44,6,6,40,39,2,Train/2/00002_00070_00021.png
46,44,6,5,41,39,2,Train/2/00002_00070_00022.png
47,45,5,5,42,40,2,Train/2/00002_00070_00023.png
48,47,5,6,43,42,2,Train/2/00002_00070_00024.png
51,48,6,6,46,43,2,Train/2/00002_00070_00025.png
52,49,5,6,47,44,2,Train/2/00002_00070_00026.png
55,50,6,5,50,45,2,Train/2/00002_00070_00027.png
55,51,5,5,50,46,2,Train/2/00002_00070_00028.png
59,55,5,6,54,50,2,Train/2/00002_00070_00029.png
26,26,6,6,21,21,2,Train/2/00002_00071_00000.png
26,27,5,6,21,22,2,Train/2/00002_00071_00001.png
27,27,6,6,21,22,2,Train/2/00002_00071_00002.png
26,28,5,6,21,23,2,Train/2/00002_00071_00003.png
27,27,6,5,22,22,2,Train/2/00002_00071_00004.png
27,27,6,5,22,22,2,Train/2/00002_00071_00005.png
28,29,6,6,23,24,2,Train/2/00002_00071_00006.png
29,28,6,5,23,23,2,Train/2/00002_00071_00007.png
28,28,5,5,23,23,2,Train/2/00002_00071_00008.png
28,29,5,6,23,24,2,Train/2/00002_00071_00009.png
29,29,5,5,24,24,2,Train/2/00002_00071_00010.png
30,29,6,5,24,24,2,Train/2/00002_00071_00011.png
30,30,6,6,25,25,2,Train/2/00002_00071_00012.png
30,31,6,6,25,26,2,Train/2/00002_00071_00013.png
31,31,6,6,26,26,2,Train/2/00002_00071_00014.png
33,32,6,5,27,26,2,Train/2/00002_00071_00015.png
33,32,6,5,28,27,2,Train/2/00002_00071_00016.png
33,34,5,6,28,29,2,Train/2/00002_00071_00017.png
33,34,5,5,28,28,2,Train/2/00002_00071_00018.png
35,34,5,5,29,29,2,Train/2/00002_00071_00019.png
35,36,5,5,30,31,2,Train/2/00002_00071_00020.png
37,36,6,5,31,31,2,Train/2/00002_00071_00021.png
38,39,5,6,32,33,2,Train/2/00002_00071_00022.png
39,38,5,5,33,33,2,Train/2/00002_00071_00023.png
39,40,5,6,34,35,2,Train/2/00002_00071_00024.png
42,42,6,6,37,37,2,Train/2/00002_00071_00025.png
43,43,5,6,37,38,2,Train/2/00002_00071_00026.png
44,45,5,6,39,40,2,Train/2/00002_00071_00027.png
47,47,6,6,42,42,2,Train/2/00002_00071_00028.png
49,50,5,6,43,45,2,Train/2/00002_00071_00029.png
27,26,6,5,21,21,2,Train/2/00002_00072_00000.png
27,27,5,5,21,22,2,Train/2/00002_00072_00001.png
28,28,6,6,22,23,2,Train/2/00002_00072_00002.png
28,28,6,6,22,23,2,Train/2/00002_00072_00003.png
27,27,5,5,22,22,2,Train/2/00002_00072_00004.png
27,29,5,5,22,23,2,Train/2/00002_00072_00005.png
29,30,6,6,24,25,2,Train/2/00002_00072_00006.png
29,29,6,5,23,24,2,Train/2/00002_00072_00007.png
28,30,6,5,23,24,2,Train/2/00002_00072_00008.png
29,31,5,6,23,26,2,Train/2/00002_00072_00009.png
31,31,6,6,26,26,2,Train/2/00002_00072_00010.png
31,33,5,5,26,27,2,Train/2/00002_00072_00011.png
33,34,6,5,28,29,2,Train/2/00002_00072_00012.png
33,34,5,5,27,29,2,Train/2/00002_00072_00013.png
34,35,6,5,29,30,2,Train/2/00002_00072_00014.png
34,37,5,6,29,32,2,Train/2/00002_00072_00015.png
36,37,6,5,31,32,2,Train/2/00002_00072_00016.png
36,37,6,5,31,32,2,Train/2/00002_00072_00017.png
37,37,6,5,32,32,2,Train/2/00002_00072_00018.png
38,39,6,6,33,34,2,Train/2/00002_00072_00019.png
38,39,5,5,33,34,2,Train/2/00002_00072_00020.png
40,42,6,6,35,37,2,Train/2/00002_00072_00021.png
42,45,6,6,36,39,2,Train/2/00002_00072_00022.png
44,47,6,5,38,41,2,Train/2/00002_00072_00023.png
44,49,5,6,38,43,2,Train/2/00002_00072_00024.png
48,50,6,5,42,45,2,Train/2/00002_00072_00025.png
51,53,6,6,45,48,2,Train/2/00002_00072_00026.png
51,54,5,5,45,48,2,Train/2/00002_00072_00027.png
53,57,5,6,47,52,2,Train/2/00002_00072_00028.png
56,60,5,5,50,55,2,Train/2/00002_00072_00029.png
27,26,6,5,22,21,2,Train/2/00002_00073_00000.png
28,28,6,6,23,23,2,Train/2/00002_00073_00001.png
29,29,5,5,24,24,2,Train/2/00002_00073_00002.png
29,30,5,6,24,25,2,Train/2/00002_00073_00003.png
31,30,6,5,26,25,2,Train/2/00002_00073_00004.png
31,31,6,5,26,25,2,Train/2/00002_00073_00005.png
31,32,5,6,26,27,2,Train/2/00002_00073_00006.png
32,33,5,6,27,28,2,Train/2/00002_00073_00007.png
33,33,6,5,28,27,2,Train/2/00002_00073_00008.png
33,34,5,6,28,29,2,Train/2/00002_00073_00009.png
33,34,5,5,28,28,2,Train/2/00002_00073_00010.png
36,35,6,6,31,30,2,Train/2/00002_00073_00011.png
36,37,6,6,31,31,2,Train/2/00002_00073_00012.png
36,36,5,5,31,31,2,Train/2/00002_00073_00013.png
38,38,5,6,32,33,2,Train/2/00002_00073_00014.png
40,39,6,5,35,34,2,Train/2/00002_00073_00015.png
40,40,5,5,35,35,2,Train/2/00002_00073_00016.png
42,41,6,5,37,36,2,Train/2/00002_00073_00017.png
43,43,5,5,38,38,2,Train/2/00002_00073_00018.png
46,45,6,5,41,40,2,Train/2/00002_00073_00019.png
48,46,6,5,42,41,2,Train/2/00002_00073_00020.png
49,49,5,5,44,44,2,Train/2/00002_00073_00021.png
52,51,5,5,46,46,2,Train/2/00002_00073_00022.png
55,56,5,6,49,50,2,Train/2/00002_00073_00023.png
58,59,5,6,53,54,2,Train/2/00002_00073_00024.png
29,30,5,6,24,25,2,Train/2/00002_00074_00000.png
29,30,5,6,24,25,2,Train/2/00002_00074_00001.png
30,31,5,6,25,26,2,Train/2/00002_00074_00002.png
30,31,5,6,25,26,2,Train/2/00002_00074_00003.png
31,30,6,5,26,25,2,Train/2/00002_00074_00004.png
31,31,5,5,26,26,2,Train/2/00002_00074_00005.png
32,31,6,5,27,26,2,Train/2/00002_00074_00006.png
33,32,6,5,28,27,2,Train/2/00002_00074_00007.png
33,33,6,5,28,27,2,Train/2/00002_00074_00008.png
35,35,6,6,29,29,2,Train/2/00002_00074_00009.png
35,35,6,6,30,30,2,Train/2/00002_00074_00010.png
35,35,6,6,30,30,2,Train/2/00002_00074_00011.png
35,36,5,6,30,31,2,Train/2/00002_00074_00012.png
36,35,6,5,31,30,2,Train/2/00002_00074_00013.png
38,36,6,5,32,31,2,Train/2/00002_00074_00014.png
37,38,5,6,32,33,2,Train/2/00002_00074_00015.png
38,39,5,5,33,34,2,Train/2/00002_00074_00016.png
40,41,6,6,35,36,2,Train/2/00002_00074_00017.png
40,41,5,6,35,36,2,Train/2/00002_00074_00018.png
41,42,5,5,36,37,2,Train/2/00002_00074_00019.png
43,43,5,5,38,38,2,Train/2/00002_00074_00020.png
45,45,6,6,40,40,2,Train/2/00002_00074_00021.png
46,46,6,6,41,41,2,Train/2/00002_00074_00022.png
47,47,5,5,42,42,2,Train/2/00002_00074_00023.png
49,50,5,6,44,45,2,Train/2/00002_00074_00024.png
52,52,5,5,47,47,2,Train/2/00002_00074_00025.png
55,54,6,5,50,49,2,Train/2/00002_00074_00026.png
56,56,5,5,51,51,2,Train/2/00002_00074_00027.png
59,58,6,5,54,53,2,Train/2/00002_00074_00028.png
26,28,6,6,21,22,3,Train/3/00003_00000_00000.png
26,27,5,5,21,21,3,Train/3/00003_00000_00001.png
27,28,6,6,22,23,3,Train/3/00003_00000_00002.png
28,29,6,6,23,24,3,Train/3/00003_00000_00003.png
27,28,5,6,22,23,3,Train/3/00003_00000_00004.png
28,29,5,6,23,24,3,Train/3/00003_00000_00005.png
30,30,6,6,24,24,3,Train/3/00003_00000_00006.png
30,29,6,5,25,24,3,Train/3/00003_00000_00007.png
30,30,6,5,25,24,3,Train/3/00003_00000_00008.png
31,32,5,6,25,26,3,Train/3/00003_00000_00009.png
31,31,5,5,26,26,3,Train/3/00003_00000_00010.png
33,32,6,5,28,27,3,Train/3/00003_00000_00011.png
35,34,6,5,30,29,3,Train/3/00003_00000_00012.png
36,35,6,5,31,30,3,Train/3/00003_00000_00013.png
38,37,6,5,33,32,3,Train/3/00003_00000_00014.png
39,38,6,5,34,33,3,Train/3/00003_00000_00015.png
40,39,6,5,34,34,3,Train/3/00003_00000_00016.png
41,40,6,5,35,35,3,Train/3/00003_00000_00017.png
41,42,5,5,36,37,3,Train/3/00003_00000_00018.png
43,45,5,6,38,39,3,Train/3/00003_00000_00019.png
46,47,5,6,41,42,3,Train/3/00003_00000_00020.png
48,49,5,5,42,43,3,Train/3/00003_00000_00021.png
49,51,5,5,44,46,3,Train/3/00003_00000_00022.png
52,52,6,6,47,47,3,Train/3/00003_00000_00023.png
55,57,5,6,50,52,3,Train/3/00003_00000_00024.png
28,28,5,5,23,23,3,Train/3/00003_00001_00000.png
28,28,5,5,23,23,3,Train/3/00003_00001_00001.png
29,28,6,5,24,23,3,Train/3/00003_00001_00002.png
30,30,5,6,24,25,3,Train/3/00003_00001_00003.png
31,30,6,5,26,25,3,Train/3/00003_00001_00004.png
31,31,5,5,25,25,3,Train/3/00003_00001_00005.png
32,31,6,5,27,26,3,Train/3/00003_00001_00006.png
31,31,5,5,26,26,3,Train/3/00003_00001_00007.png
32,33,6,6,27,27,3,Train/3/00003_00001_00008.png
33,33,6,6,28,28,3,Train/3/00003_00001_00009.png
34,34,6,6,29,29,3,Train/3/00003_00001_00010.png
34,34,6,6,29,29,3,Train/3/00003_00001_00011.png
33,33,5,5,28,28,3,Train/3/00003_00001_00012.png
35,34,6,6,29,29,3,Train/3/00003_00001_00013.png
36,36,6,6,30,30,3,Train/3/00003_00001_00014.png
37,37,6,6,32,32,3,Train/3/00003_00001_00015.png
38,38,6,6,32,32,3,Train/3/00003_00001_00016.png
38,38,5,5,33,33,3,Train/3/00003_00001_00017.png
39,40,6,6,34,34,3,Train/3/00003_00001_00018.png
39,40,5,6,34,35,3,Train/3/00003_00001_00019.png
40,40,5,5,35,35,3,Train/3/00003_00001_00020.png
43,42,6,5,38,37,3,Train/3/00003_00001_00021.png
43,44,5,6,38,39,3,Train/3/00003_00001_00022.png
46,45,6,6,40,40,3,Train/3/00003_00001_00023.png
46,47,5,6,41,42,3,Train/3/00003_00001_00024.png
48,47,6,5,43,42,3,Train/3/00003_00001_00025.png
49,50,5,6,44,44,3,Train/3/00003_00001_00026.png
50,51,5,6,45,46,3,Train/3/00003_00001_00027.png
53,53,6,5,48,47,3,Train/3/00003_00001_00028.png
53,55,5,5,48,49,3,Train/3/00003_00001_00029.png
30,29,6,5,25,24,3,Train/3/00003_00002_00000.png
31,30,6,5,26,25,3,Train/3/00003_00002_00001.png
31,31,5,6,25,26,3,Train/3/00003_00002_00002.png
31,31,5,5,26,26,3,Train/3/00003_00002_00003.png
32,33,6,6,27,27,3,Train/3/00003_00002_00004.png
32,33,5,6,26,27,3,Train/3/00003_00002_00005.png
